condition,method,specimen,chamfer_l1_mm,hd95_mm,fscore_1mm,normal_consistency,precision_1mm,coverage_1mm
sweeps:0.5,pfad,specimen05,1.7179024919816808,14.366585608840644,0.6600186385348813,0.9060382245213181,0.6122541870234389,0.7224531557117659
sweeps:0.5,pfad,specimen06,1.4808864269225568,12.416786057336756,0.7934315251195453,0.8773563715831488,0.73002185666887,0.8730979786096297
sweeps:0.5,pfad,specimen07,0.9441838186481291,5.906148995252381,0.8276904586328757,0.922889832209354,0.7943334607950553,0.869062371126903
sweeps:0.5,pfad,specimen08,1.16827759222659,7.803962683398037,0.7945202908418816,0.8951619201804714,0.746993035884791,0.8498902310011115
sweeps:0.5,pfad,specimen09,1.1099141467353806,7.975959598547025,0.7540228520557178,0.890786839294707,0.6949866939860434,0.8247274989988501
sweeps:0.5,pfad,specimen10,1.5805414930313617,9.893430933038005,0.5345823405325215,0.8790166609376028,0.5295001251391332,0.5438161094097799
sweeps:0.5,pfad,specimen11,2.439960920116207,19.390952284457843,0.488875971446431,0.8851292754426612,0.4925043594838073,0.4883726764719885
sweeps:0.5,pfad,specimen12,1.570547595654871,12.87649731797822,0.6910340601568615,0.9080560696009797,0.6588462063220333,0.7370285723625108
sweeps:0.5,pfad,specimen13,2.3918664615252387,12.976835408634164,0.5582314790436937,0.8543377236922143,0.5147591224528645,0.6206976409259934
sweeps:0.5,pfad,specimen14,1.2045590015982603,9.811586809932592,0.8008384396721472,0.8835843224689901,0.7679187293133033,0.8391177986432016
sweeps:0.5,set_transformer,specimen01,0.8272179360332315,3.8668129337949106,0.8365990243591287,0.8992706112412252,0.8256907168486131,0.8515734908347437
sweeps:0.5,set_transformer,specimen02,0.8143990848208311,2.2729712471541137,0.8134393650683879,0.9181720720609906,0.7918439917104845,0.8386018276988798
sweeps:0.5,set_transformer,specimen03,1.0963184446136025,5.739681082475308,0.6848794034767876,0.8849561998075136,0.6402185959771045,0.7384119891768406
sweeps:0.5,set_transformer,specimen04,2.6760286919634733,10.9103112715986,0.6928366368596701,0.8707342521156266,0.675360266992323,0.7238806062003147
sweeps:0.5,set_transformer,specimen05,1.7147426117119104,14.132503291333357,0.6581370403678601,0.9077416346978616,0.6105294836994007,0.7204367704009546
sweeps:0.5,set_transformer,specimen06,1.4277022944163307,10.125698257140415,0.7965324404202363,0.877932205747689,0.7339031006584699,0.8751074332797851
sweeps:0.5,set_transformer,specimen07,1.0001254845537177,6.193227847897131,0.8258958392031377,0.9223831661917763,0.7928971254936528,0.8670295668844833
sweeps:0.5,set_transformer,specimen08,1.2089686701155793,8.433466383808211,0.7938415269631606,0.893600064558049,0.745290880929386,0.8504224540281089
sweeps:0.5,set_transformer,specimen09,1.0964016275332795,7.658330186801558,0.7545694913388825,0.8893459533329056,0.6952771874275755,0.825586825549114
sweeps:0.5,set_transformer,specimen10,1.5715416361005825,9.92839838652486,0.5345617516779861,0.8804911362401749,0.5312414716141304,0.5422602005695634
sweeps:0.5,set_transformer,specimen11,2.385046825226858,18.066112171945917,0.4960531528092167,0.8886980281207332,0.49932851031229236,0.4957381197631818
sweeps:0.5,set_transformer,specimen12,1.6284205376850647,13.099490080665964,0.6884638027652477,0.9045056993413483,0.6536618173153955,0.7371168785051276
sweeps:0.5,set_transformer,specimen13,2.357882304820969,13.164433565586478,0.5572455630712364,0.8553884264456423,0.5139341098139605,0.6194899440013945
sweeps:0.5,set_transformer,specimen14,1.2201913720013493,10.177864176749713,0.7998515377520463,0.8823641280254625,0.7655776984928505,0.8396571443305786
frames:2,raw,specimen01,1.108260188448319,8.488532627570041,0.8246027050563721,0.869020071536807,0.7673158828594088,0.8978810718432131
frames:2,raw,specimen02,1.3657141157736048,13.68984057805539,0.8003780675349305,0.8874054784611664,0.7293595977180972,0.8876891001621816
frames:2,raw,specimen03,1.7649560033386413,16.599219842651213,0.6660329118705907,0.8560811713077557,0.5837904868815891,0.7829790757378338
frames:2,raw,specimen04,3.1821172817928542,20.73551529266336,0.7015656789074477,0.8470574331655053,0.6438721733971934,0.7846489432446702
frames:2,raw,specimen05,2.5870956798521783,20.616173656235727,0.6357775683500376,0.8776548916503218,0.5572438642971936,0.7465889343970736
frames:2,raw,specimen06,2.2606434304138494,25.07237654478446,0.7520180411313193,0.8427110850023697,0.6543911529580799,0.8883042508421829
frames:2,raw,specimen07,1.7530031415992733,19.883426128980123,0.7717627289109327,0.8865190195838325,0.7007757890832993,0.8674849679430597
frames:2,raw,specimen08,1.6433216308234755,9.870392561022031,0.7696212029272947,0.8659926261335547,0.6824740654057182,0.8835852036323043
frames:2,raw,specimen09,1.8592894637214632,14.644878406926152,0.7223787578003451,0.8651240339596953,0.6385363715687956,0.8319313099054787
